Id,SalePrice
2735,137536.76324781368
2736,136371.88240367547
2737,110966.85708005763
2738,137285.82233403297
2739,145436.16632836882
2740,126673.44881982169
2741,139453.02447343685
2742,147025.16968829947
2743,159818.63577877014
2744,152158.01029744017
2745,134309.3202608139
2746,130108.68363497003
2747,139449.0452085346
2748,113677.33041378071
2749,137144.76574149728
2750,139091.3903383412
2751,143775.84022820982
2752,184391.86959457878
2753,154176.36229706983
2754,280448.28290520725
2755,130287.24020474483
2756,102799.84895284839
2757,87555.53208442913
2758,89378.16885281324
2759,146780.60982430578
2760,142233.27123412894
2761,135619.87637862106
2762,134812.8354263431
2763,175358.46296814564
2764,141340.88257907322
2765,231535.8350345445
2766,139006.5563442613
2767,86727.14443292483
2768,125553.05866003364
2769,141749.9222932186
2770,119748.15934389534
2771,100791.25257809802
2772,109203.18323728404
2773,168793.11626314852
2774,136300.51414837976
2775,117014.88966722363
2776,128233.57123126327
2777,134367.17840646885
2778,83377.52337881712
2779,145301.65272567666
2780,91170.56029732876
2781,84372.26637304324
2782,104124.88159869188
2783,119602.14987605419
2784,108573.48702111327
2785,140368.5480745025
2786,70988.25019537682
2787,112945.54463019653
2788,84009.46058554116
2789,166762.94063525726
2790,99628.26561271564
2791,140015.17575609105
2792,80247.26371779757
2793,142421.8191969976
2794,103702.47831011926
2795,113509.14446014658
2796,94998.1586345564
2797,161513.45796304318
2798,120441.93903884527
2799,106223.10989094741
2800,81553.28461714392
2801,101745.4390881647
2802,120522.61299586183
2803,166405.50017773753
2804,140297.99983671636
2805,95058.51243340647
2806,94498.08494073055
2807,146567.6055547069
2808,143070.52586218764
2809,122500.99381348405
2810,122365.00565206782
2811,164679.9339386065
2812,155159.6259837255
2813,177085.271135896
2814,171227.0694263522
2815,100703.16026381616
2816,187959.99089781076
2817,163051.22780642685
2818,127636.06533366152
2819,148146.67491818086
2820,144632.99306260233
2821,110553.76377668235
2822,196797.9501961114
2823,378002.8527921089
2824,194299.26888907532
2825,156219.84323001173
2826,126710.35758847848
2827,133735.04285232487
2828,258465.14413336501
2829,187777.22686328835
2830,246175.72134435442
2831,181221.22971523975
2832,268170.34247454035
2833,276305.7009038798
2834,221812.4465997745
2835,216266.92285932973
2836,201330.26048994655
2837,143485.19015762178
2838,141912.1366198033
2839,175590.34200394686
2840,198053.6489342074
2841,202343.28231372614
2842,225613.32401732684
2843,147894.87350038195
2844,152632.364182197
2845,113851.1131738613
2846,211469.6672697909
2847,200724.81654209914
2848,184435.61682802066
2849,200697.450040989
2850,279310.81944617577
2851,222067.5947363415
2852,223793.73733985555
2853,241561.0692720019
2854,156691.90360400284
2855,193033.03864287402
2856,211147.43753165976
2857,188282.768656317
2858,195848.07875446402
2859,129241.44917100595
2860,132354.26506048164
2861,147573.77498502625
2862,185723.5532534237
2863,141162.8668342194
2864,265568.83838536683
2865,148733.23342793292
2866,154966.91875496457
2867,104048.69415872122
2868,102957.71231309141
2869,115632.53994183856
2870,142684.47259461184
2871,93691.98304760014
2872,62374.76606865555
2873,106469.08673193265
2874,137912.94427641484
2875,111454.47216386779
2876,133692.8737754665
2877,136062.9827801991
2878,139199.74134599735
2879,137454.60943427583
2880,102547.16896568568
2881,143783.86172082866
2882,168335.6350877617
2883,165664.268672705
2884,166808.37328714514
2885,159998.5980819198
2886,237866.17658805024
2887,93967.54960835517
2888,135945.45122373186
2889,67313.78443925788
2890,81999.1142617585
2891,143238.8870169981
2892,69535.79906810577
2893,93047.70989633651
2894,79115.19424802726
2895,312216.0027224291
2896,266185.26222475414
2897,164245.66171316415
2898,147892.46861282326
2899,186893.852928997
2900,142427.4195039578
2901,194916.67747054916
2902,193006.1902145761
2903,332350.09254679433
2904,345349.14248088625
2905,146223.09494563635
2906,181324.03651376217
2907,111456.58608051507
2908,116281.962430865
2909,151225.82277762188
2910,87775.12704985439
2911,89219.62192966188
2912,145988.2302337992
2913,88654.47384582432
2914,85093.12996581807
2915,88450.80267782335
2916,90328.88758749307
2917,173287.68783028642
2918,121041.64995372805
2919,212133.07243663692
